URL,Name,Type,Subtype,Unique,Deck code ID,Card Set,Attribute(s),Magicka Cost,Power,Health,Rarity,Availability,Card Text
https://en.uesp.net/wiki/Legends%3ASotha_Sil,Sotha Sil,Creature,God,True,oN,Houses of Morrowind,Intelligence,9,4,4,Legendary,,"Exalt 3: +4/+4At the end of your turn, if you have an Exalted creature in play, summon an Awakened Imperfect."
https://en.uesp.net/wiki/Legends%3ASoul_Shred,Soul Shred,Action,,False,tP,Alliance War,Intelligence,5,,,Legendary,,"For each attribute your opponent is playing, Banish the top 2 cards of your opponent's deck.Empower: +1 card per attribute."
https://en.uesp.net/wiki/Legends%3ASoul_Split,Soul Split,Action,,False,oO,Core Set,Intelligence,2,,,Common,,Sacrifice a creature to summon a 3/2 Sundered Shade in each lane.
https://en.uesp.net/wiki/Legends%3ASoul_Tear,Soul Tear,Action,,False,oP,Heroes of Skyrim,Endurance,3,,,Common,,Shout Level 1: Draw a creature from your discard pile.Level 2: Draw a creature from your discard pile and give it +2/+2.Level 3: Draw a creature from your discard pile and give it +5/+5.
https://en.uesp.net/wiki/Legends%3ASoul_Wraith,Soul Wraith,Creature,Spirit,False,uh,Alliance War,Intelligence,1,0,5,Common,,"Prophecy, Guard"
https://en.uesp.net/wiki/Legends%3ASoulburst,Soulburst,Action,,True,ui,Alliance War,Neutral,13,,,Legendary,,Costs 1 less for each Unique creature in your discard pile.Banish a creature. Deal 3 damage to all enemies.
https://en.uesp.net/wiki/Legends%3ASoulrest_Marshal,Soulrest Marshal,Creature,Argonian,False,oQ,Core Set,Agility,6,4,4,Rare,,"Summon: If you have more health than your opponent, the next card you play this turn costs 6 less."
https://en.uesp.net/wiki/Legends%3ASound_the_Alarm,Sound the Alarm,Action,,False,ue,Alliance War,Willpower,0,,,Common,,Enemy creatures lose Cover.
https://en.uesp.net/wiki/Legends%3ASouth_Road_Brigand,South Road Brigand,Creature,Wood Elf,False,,Core Set,Agility,1,2,1,Common,Unobtainable,
https://en.uesp.net/wiki/Legends%3ASovngarde_Hero,Sovngarde Hero,Creature,"Nord, Spirit",False,,Heroes of Skyrim,Willpower,3,3,3,Common,Created,
https://en.uesp.net/wiki/Legends%3ASower_of_Revenge,Sower of Revenge,Creature,Daedra,False,oR,Monthly Card,"Strength, Endurance",5,5,5,Epic,,GuardLast Gasp: Deals 5 damage to your opponent.
https://en.uesp.net/wiki/Legends%3ASparking_Spider,Sparking Spider,Creature,Dwemer,False,oS,Core Set,Neutral,4,2,3,Common,,"Prophecy, Guard"
https://en.uesp.net/wiki/Legends%3ASparksmith,Sparksmith,Creature,Redguard,False,uj,Alliance War,Intelligence,4,4,4,Rare,,"When a friendly creature equips an item, deal 1 damage to your opponent."
https://en.uesp.net/wiki/Legends%3ASparring,Sparring,Support,,False,,Dark Brotherhood,Neutral,0,,,Common,Unobtainable,"Ongoing IndestructibleAll damage dealt to players is halved, rounded up."
https://en.uesp.net/wiki/Legends%3ASpawn_Mother,Spawn Mother,Creature,Grummite,False,oT,Isle of Madness,Willpower,4,1,1,Common,,Summon: +1/+1 for each other friendly creature.
https://en.uesp.net/wiki/Legends%3ASpawn_Mother-Baliwog,Spawn Mother/Baliwog,Creature,Grummite,False,oT,Isle of Madness,Willpower,6,3,2,Common,Double Card,Spawn Mother and Baliwog
https://en.uesp.net/wiki/Legends%3ASpawning_Pool,Spawning Pool,Support,,False,,Dark Brotherhood,Neutral,3,,,Common,Unobtainable,"Ongoing At the start of your turn, summon a 1/1 Foraging Mudcrab."
https://en.uesp.net/wiki/Legends%3ASpeaker_Terenus,Speaker Terenus,Creature,Imperial,True,oU,Dark Brotherhood,Intelligence,10,6,6,Legendary,,"After you play an action, put a random action into your hand."
https://en.uesp.net/wiki/Legends%3ASpear_of_Embers,Spear of Embers,Item,,False,oV,Dark Brotherhood,Intelligence,5,,,Rare,,"Prophecy+3/+3Instead of equipping Spear of Embers, you may throw it at an enemy creature to deal 3 damage."
https://en.uesp.net/wiki/Legends%3ASpellsword%27s_Summoning,Spellsword's Summoning,Action,,False,oW,Heroes of Skyrim,"Willpower, Endurance",3,,,Rare,,Summon a random 1-cost creature in each lane.
https://en.uesp.net/wiki/Legends%3ASpider_Daedra,Spider Daedra,Creature,Daedra,False,oX,Core Set,Agility,8,4,2,Legendary,,Summon: Fill your lanes with 2/1 Spiderlings.Last Gasp: Destroy all friendly Spiderlings.
https://en.uesp.net/wiki/Legends%3ASpider_Lair,Spider Lair,Support,,False,oY,Core Set,Agility,7,,,Epic,,"Ongoing At the start of your turn, summon a random Spider."
https://en.uesp.net/wiki/Legends%3ASpider_Worker,Spider Worker,Creature,Dwemer,False,oZ,Core Set,Neutral,2,0,1,Common,,ProphecySummon: Draw a card.
https://en.uesp.net/wiki/Legends%3ASpiderling,Spiderling,Creature,Daedra,False,,Core Set,Agility,2,2,1,Common,Created,
https://en.uesp.net/wiki/Legends%3ASpine_of_Eldersblood,Spine of Eldersblood,Creature,Dragon,False,pa,Heroes of Skyrim,Endurance,6,6,6,Rare,,Summon: Gain +1 max magicka.
https://en.uesp.net/wiki/Legends%3ASpiny_Haj_Mota,Spiny Haj Mota,Creature,Beast,False,uk,Alliance War,Endurance,4,4,4,Epic,,Summon: +4/+4 for each Spiny Haj Mota in your discard pile.
https://en.uesp.net/wiki/Legends%3ASpirit_Amulet,Spirit Amulet,Support,,False,,Isle of Madness,Neutral,0,,,Common,Unobtainable,"Uses: 5 Activate: Capture an enemy creature with 1 health. When you capture 5 creatures, you win the game."
https://en.uesp.net/wiki/Legends%3ASpirit_Knife,Spirit Knife,Action,,False,pb,Houses of Morrowind,Intelligence,7,,,Common,,Deal 7 damage to a creature. Draw a card.
https://en.uesp.net/wiki/Legends%3ASpiteful_Dremora,Spiteful Dremora,Creature,Daedra,False,pc,Core Set,Willpower,5,4,3,Epic,,Summon: Destroy a creature with 2 power or less.
https://en.uesp.net/wiki/Legends%3ASpoils_of_War,Spoils of War,Action,,False,zy,Alliance War,Agility,5,,,Common,Discounted Bounty Bundle,Draw two cards.Empower: Costs 1 less.
https://en.uesp.net/wiki/Legends%3ASquish_the_Wimpy,Squish the Wimpy,Action,,False,zt,Isle of Madness,Endurance,2,,,Rare,Festival of Madness 2019,A friendly creature Battles an enemy creature.
https://en.uesp.net/wiki/Legends%3AStaff_of_Ice,Staff of Ice,Item,,False,uo,Alliance War,Intelligence,5,,,Rare,,"Prophecy, Mobilize+1/+1Summon: The wielder deals 2 damage."
https://en.uesp.net/wiki/Legends%3AStaff_of_Sparks,Staff of Sparks,Item,,False,pf,Core Set,Intelligence,6,,,Legendary,,"+3/+0When the wielder attacks, it deals 1 damage to all enemy creatures in this lane."
https://en.uesp.net/wiki/Legends%3AStalking_Crocodile,Stalking Crocodile,Creature,Reptile,False,pg,Core Set,Neutral,2,3,2,Common,Unobtainable,
https://en.uesp.net/wiki/Legends%3AStalking_Shadowscale,Stalking Shadowscale,Creature,Argonian,False,ph,Dark Brotherhood,Endurance,3,3,4,Common,,Slay: +1/+1
https://en.uesp.net/wiki/Legends%3AStalwart_Ally,Stalwart Ally,Creature,Argonian,False,pi,Core Set,Endurance,3,3,3,Common,,Summon: +0/+2 and Guard if the top card of your deck is .
https://en.uesp.net/wiki/Legends%3AStampede_Sentinel,Stampede Sentinel,Creature,Giant,False,pj,Monthly Card,Strength,6,7,7,Epic,,BreakthroughYou can't be damaged by actions or supports.
https://en.uesp.net/wiki/Legends%3AStampeding_Mammoth,Stampeding Mammoth,Creature,Mammoth,False,pk,Core Set,Endurance,5,4,6,Epic,,BreakthroughStampeding Mammoth has +2/+0 for each other friendly creature with Breakthrough.
https://en.uesp.net/wiki/Legends%3AStand_Watch,Stand Watch,Action,,False,pl,Houses of Morrowind,Willpower,2,,,Common,,ProphecyGive a creature Guard. Draw a card.
https://en.uesp.net/wiki/Legends%3AStar-Sung_Bard,Star-Sung Bard,Creature,Nord,False,pm,Clockwork City,Neutral,3,2,3,Epic,,Immune to Silence.Your Unique cards cost 1 less.
https://en.uesp.net/wiki/Legends%3AStarved_Hunger,Starved Hunger,Creature,Daedra,False,pn,Core Set,Willpower,2,4,1,Epic,Unobtainable,
https://en.uesp.net/wiki/Legends%3AStealer_of_Secrets,Stealer of Secrets,Creature,High Elf,False,pp,Dark Brotherhood,Intelligence,6,1,1,Common,,WardSummon: +1/+1 for each action in your discard pile.
https://en.uesp.net/wiki/Legends%3AStealth_Mission,Stealth Mission,Support,,False,,Dark Brotherhood,Neutral,6,,,Common,Unobtainable,"Ongoing IndestructibleIf any of your creatures die, you lose the game."
https://en.uesp.net/wiki/Legends%3ASteam_Constructor,Steam Constructor,Creature,Dwemer,False,pq,Monthly Card,Neutral,2,2,2,Epic,,"Summon: If you have a card in hand, summon a 1/1 Reconstructed Spider."
https://en.uesp.net/wiki/Legends%3ASteel_Dagger,Steel Dagger,Item,,False,,Core Set,Neutral,1,,,Common,Created,+1/+0
https://en.uesp.net/wiki/Legends%3ASteel_Scimitar,Steel Scimitar,Item,,False,pr,Core Set,Strength,1,,,Common,,+2/+2
https://en.uesp.net/wiki/Legends%3ASteel_Scimitar_%28creature%29,Steel Scimitar,Creature,Animated Item,False,,Isle of Madness,Strength,1,2,2,Common,Unobtainable,
https://en.uesp.net/wiki/Legends%3ASteel_Sword,Steel Sword,Item,,False,ps,Core Set,Intelligence,2,,,Common,,+3/+0
https://en.uesp.net/wiki/Legends%3ASteel-Eyed_Visionary,Steel-Eyed Visionary,Creature,Argonian,False,tp,Alliance War,Endurance,3,2,4,Legendary,,Veteran: Set each friendly creature's power equal to its health.
https://en.uesp.net/wiki/Legends%3ASteelheart_Vanquisher,Steelheart Vanquisher,Creature,Orc,False,pt,Heroes of Skyrim,Endurance,2,2,2,Rare,,Slay: Give friendly Orcs +1/+1.
https://en.uesp.net/wiki/Legends%3AStendarr%27s_Hammer,Stendarr's Hammer,Item,,True,pu,Houses of Morrowind,Strength,5,,,Legendary,,Summon: Double the wielder's power and health.The wielder can only attack creatures.
https://en.uesp.net/wiki/Legends%3AStolen_Pants,Stolen Pants,Item,,False,pv,Houses of Morrowind,Neutral,2,,,Epic,,+1/+1Summon: Summon a 0/1 Sheepish Dunmer in the other lane.Last Gasp: Give Sheepish Dunmer his pants.
https://en.uesp.net/wiki/Legends%3AStone_Throw,Stone Throw,Action,,False,pw,Core Set,Strength,3,,,Common,,Destroy an enemy creature if you have a creature with higher power.
https://en.uesp.net/wiki/Legends%3AStonehill_Mammoth,Stonehill Mammoth,Creature,Mammoth,False,px,Heroes of Skyrim,Endurance,6,5,7,Common,,Summon: Draw a card if you have two other creatures.
https://en.uesp.net/wiki/Legends%3AStoneshard_Orc,Stoneshard Orc,Creature,Orc,False,py,Madhouse Collection,Strength,3,2,1,Rare,,Summon: Deal 1 damage to an enemy creature for each friendly Orc.
https://en.uesp.net/wiki/Legends%3AStonetooth_Scrapper,Stonetooth Scrapper,Creature,Orc,False,pA,Core Set,Endurance,4,4,5,Common,Starter Pack,
https://en.uesp.net/wiki/Legends%3AStorm_Atronach,Storm Atronach,Creature,"Daedra, Atronach",False,,Core Set,Intelligence,6,7,5,Rare,Created,Ward
https://en.uesp.net/wiki/Legends%3AStormcloak_Avenger,Stormcloak Avenger,Creature,Nord,False,pB,Heroes of Skyrim,Strength,4,4,4,Epic,,"At the end of your turn, if three or more friendly creatures died this turn, summon a 2/2 Rallying Stormcloak."
https://en.uesp.net/wiki/Legends%3AStormcloak_Battalion,Stormcloak Battalion,Creature,Nord,False,,Heroes of Skyrim,Strength,4,5,5,Common,Created,
https://en.uesp.net/wiki/Legends%3AStormcloak_Camp,Stormcloak Camp,Support,,False,pC,Heroes of Skyrim,Strength,3,,,Rare,,"Ongoing At the end of your turn, if a creature died this turn, deal 2 damage to your opponent."
https://en.uesp.net/wiki/Legends%3AStormcloak_Skirmisher,Stormcloak Skirmisher,Creature,Nord,False,,Heroes of Skyrim,Strength,2,3,1,Common,Created,Breakthrough
https://en.uesp.net/wiki/Legends%3AStormcloak_Vanguard,Stormcloak Vanguard,Creature,Nord,False,pD,Heroes of Skyrim,Strength,2,1,1,Common,,ChargeLast Gasp: Put a 5/5 Stormcloak Battalion in your hand.
https://en.uesp.net/wiki/Legends%3AStormhold_Henchman,Stormhold Henchman,Creature,Argonian,False,pE,Core Set,Endurance,2,2,2,Common,,+2/+2 while you have 7 or more max magicka.
https://en.uesp.net/wiki/Legends%3AStoutheart_Giant,Stoutheart Giant,Creature,Giant,False,pF,Heroes of Skyrim,Strength,5,6,4,Common,,
https://en.uesp.net/wiki/Legends%3AStrange_Brew,Strange Brew,Action,,False,Bl,Tamriel Collection,Intelligence,1,,,Rare,,Transform a creature in your hand into a random creature that costs 2 more. Reduce its cost by 2.
https://en.uesp.net/wiki/Legends%3AStrategic_Deployment,Strategic Deployment,Action,,False,uq,Alliance War,Endurance,4,,,Common,,Summon two 1/1 Recruits in each lane.
https://en.uesp.net/wiki/Legends%3AStrategist%27s_Map,Strategist's Map,Support,,False,sY,Alliance War,Willpower,3,,,Rare,,Uses: 3 Activate: Summon a 0/1 Target with Guard for you or your opponent.
https://en.uesp.net/wiki/Legends%3AStricken_Draugr,Stricken Draugr,Creature,Skeleton,False,,Heroes of Skyrim,Endurance,2,2,2,Common,Created,
https://en.uesp.net/wiki/Legends%3AStronghold_Eradicator,Stronghold Eradicator,Creature,Dwemer,False,pG,Core Set,Neutral,5,6,6,Epic,,Summon: Give all enemy creatures in this lane Guard.
https://en.uesp.net/wiki/Legends%3AStronghold_Incubator,Stronghold Incubator,Creature,Dwemer,False,pH,Core Set,Neutral,5,3,3,Epic,,Last Gasp: Put two random Dwemer into your hand.
https://en.uesp.net/wiki/Legends%3AStronghold_Patrol,Stronghold Patrol,Creature,Orc,False,pI,Heroes of Skyrim,Strength,3,3,2,Common,,Summon: Draw a card if you have two other creatures.
https://en.uesp.net/wiki/Legends%3AStronghold_Prototype,Stronghold Prototype,Creature,Dwemer,False,pJ,Core Set,Neutral,5,3,3,Epic,Unobtainable,Last Gasp: Put a random Dwemer into your hand.
https://en.uesp.net/wiki/Legends%3AStudent_of_Arms,Student of Arms,Creature,Redguard,False,pK,Core Set,Intelligence,6,4,4,Epic,Unobtainable,Summon: Equip Student of Arms with the highest cost item from your discard pile.
https://en.uesp.net/wiki/Legends%3AStudious_Greybeard,Studious Greybeard,Creature,Nord,False,pL,Heroes of Skyrim,Intelligence,1,0,4,Rare,,"At the start of your turn, look at the top card of your deck. You may discard it."
https://en.uesp.net/wiki/Legends%3AStudium_Headmaster,Studium Headmaster,Creature,High Elf,False,pM,Core Set,Intelligence,6,6,3,Epic,,Summon: Each player draws two cards.
https://en.uesp.net/wiki/Legends%3ASummerset_Orrery,Summerset Orrery,Support,,False,pN,Core Set,Intelligence,6,,,Epic,,Uses: 3 Activate: Shuffle all Prophecy cards in your hand into your deck and draw that many cards.
https://en.uesp.net/wiki/Legends%3ASummerset_Shieldmage,Summerset Shieldmage,Creature,High Elf,False,pO,Core Set,Willpower,2,2,2,Common,,Other friendly creatures in this lane have +0/+1.
https://en.uesp.net/wiki/Legends%3ASun-in-Shadow,Sun-in-Shadow,Creature,Argonian,True,pP,Houses of Morrowind,"Intelligence, Agility, Endurance",5,4,6,Legendary,,Summon: Permanently Shackle another friendly creature to draw an action of your choice from your deck.
https://en.uesp.net/wiki/Legends%3ASunder_II,Sunder II,Support,,True,,Clockwork City,Neutral,0,,,Legendary,Unobtainable,Uses: Unlimited IndestructibleActivate: Move a friendly or enemy creature.
https://en.uesp.net/wiki/Legends%3ASundered_Shade,Sundered Shade,Creature,Spirit,False,,Core Set,Intelligence,2,3,2,Common,Created,
https://en.uesp.net/wiki/Legends%3ASunhold_Medic,Sunhold Medic,Creature,High Elf,False,pQ,Core Set,Willpower,1,1,1,Common,,Summon: Give a creature +0/+2.
https://en.uesp.net/wiki/Legends%3ASunken_One,Sunken One,Creature,"Daedra, Atronach",False,xT,Jaws of Oblivion,Intelligence,7,5,7,Common,,Ward
https://en.uesp.net/wiki/Legends%3ASupply_Runner,Supply Runner,Creature,Imperial,False,ur,Alliance War,Endurance,3,3,1,Common,,"Summon: If you have another creature in each lane, gain +1 max magicka."
https://en.uesp.net/wiki/Legends%3ASuppress,Suppress,Action,,False,zf,Core Set,Endurance,0,,,Rare,Gauntlet of Chaos December 2021,Silence a creature.
https://en.uesp.net/wiki/Legends%3ASupreme_Atromancer,Supreme Atromancer,Creature,Breton,False,pS,Core Set,Intelligence,10,3,3,Legendary,,"Summon: Summon a Flame Atronach in each lane.When you summon another creature, deal 2 damage to your opponent."
https://en.uesp.net/wiki/Legends%3ASupreme_Dragon,Supreme Dragon,Creature,Dragon,False,yO,Monthly Card,"Strength, Willpower",6,7,7,Epic,,"At the start of each turn, for each enemy creature in this lane with power greater than 3, set its power to 3."
https://en.uesp.net/wiki/Legends%3ASuran_Pawnbroker,Suran Pawnbroker,Creature,Dark Elf,False,pT,Houses of Morrowind,Agility,2,2,3,Rare,,Plot: Put a random 0-cost card into your hand.
https://en.uesp.net/wiki/Legends%3ASuthay_Bootlegger,Suthay Bootlegger,Creature,Khajiit,False,wV,Moons of Elsweyr,Agility,2,1,5,Rare,,GuardSummon: Another friendly creature ignores Guards this turn.
https://en.uesp.net/wiki/Legends%3ASwamp_Leviathan,Swamp Leviathan,Creature,Reptile,False,pU,Core Set,Endurance,7,8,8,Common,,
https://en.uesp.net/wiki/Legends%3ASweet_Roll,Sweet Roll,Creature,Pastry,False,,Core Set,Neutral,1,0,1,Legendary,Heart's Day 2018 (Grisly Gourmet),"(Regular) If a creature eats Sweet Roll, heal them.(Fetched) There were no creatures to fetch, so we gave you this Sweet Roll. If a creature eats it, heal them."
https://en.uesp.net/wiki/Legends%3ASwift_Strike,Swift Strike,Action,,False,zl,Core Set,Agility,3,,,Rare,Retro Singleton Gauntlet July 2021,Give a creature an extra attack this turn.
https://en.uesp.net/wiki/Legends%3ASwiftwing_Dragon,Swiftwing Dragon,Creature,Dragon,False,pW,Heroes of Skyrim,Strength,8,5,5,Common,,Charge
https://en.uesp.net/wiki/Legends%3ASwims-at-Night,Swims-at-Night,Creature,Argonian,True,pY,Heroes of Skyrim,Agility,4,2,2,Legendary,"Chamber of Lorkhan, Master Mode","Summon: Put a random 0-cost card into your hand.After you play a 0-cost card, Swims-at-Night gains +1/+1."
https://en.uesp.net/wiki/Legends%3ASwindler%27s_Market,Swindler's Market,Support,,False,An,Madhouse Collection,Agility,3,,,Rare,Gauntlet of Chaos December 2020,"Ongoing When you play a 0-cost card, deal 1 damage to your opponent and gain 1 health."
https://en.uesp.net/wiki/Legends%3ASword_of_the_Inferno,Sword of the Inferno,Item,,False,qa,FrostSpark Collection,Strength,2,,,Rare,,+2/+0Summon: The wielder deals 2 damage to itself and another creature.
https://en.uesp.net/wiki/Legends%3ASyl%2C_Duchess_of_Dementia,"Syl, Duchess of Dementia",Creature,Wood Elf,True,fc,Isle of Madness,Strength,6,7,6,Legendary,,Summon: This lane becomes Dementia.
https://en.uesp.net/wiki/Legends%3ATarget,Target,Creature,Khajiit,False,,Dark Brotherhood,Neutral,1,0,1,Common,Created,Guard
https://en.uesp.net/wiki/Legends%3ATavyar_the_Knight,Tavyar the Knight,Creature,High Elf,True,mK,Isle of Madness,Endurance,5,3,5,Legendary,,GuardYour opponent can't target other friendly creatures with actions.
https://en.uesp.net/wiki/Legends%3ATavyar_the_Knight-Rayvat_the_Mage,Tavyar the Knight/Rayvat the Mage,Creature,High Elf,True,mK,Isle of Madness,"Intelligence, Endurance",9,5,7,Legendary,Double Card,Tavyar the Knight and Rayvat the Mage
https://en.uesp.net/wiki/Legends%3ATazkad_the_Packmaster,Tazkad the Packmaster,Creature,Goblin,True,qc,Core Set,Agility,9,6,6,Legendary,,"Breakthrough, ChargeLast Gasp: Summon a 4/4 Durzog."
https://en.uesp.net/wiki/Legends%3ATel_Vos_Magister,Tel Vos Magister,Creature,Dark Elf,False,qd,Houses of Morrowind,Intelligence,6,5,4,Epic,,"WardAt the end of your turn, if Tel Vos Magister has a Ward, you gain a Ward."
https://en.uesp.net/wiki/Legends%3ATelekinesis,Telekinesis,Action,,False,us,Alliance War,Intelligence,4,,,Epic,,Equip all your items in play to a friendly creature.
https://en.uesp.net/wiki/Legends%3ATelvanni_Arcanist,Telvanni Arcanist,Creature,Dark Elf,False,qe,Core Set,Intelligence,3,3,2,Rare,,Last Gasp: Put a random action into your hand.
https://en.uesp.net/wiki/Legends%3ATelvanni_Catspaw,Telvanni Catspaw,Creature,Dark Elf,False,qf,Houses of Morrowind,"Intelligence, Agility, Endurance",3,2,2,Rare,,"Last Gasp: Draw a card. If Telvanni Catspaw was sacrificed, draw two cards instead."
https://en.uesp.net/wiki/Legends%3ATelvanni_Oathman,Telvanni Oathman,Creature,Dark Elf,False,qg,Houses of Morrowind,Agility,5,4,4,Common,,"Summon: If you have a... card in play, draw a random action from your deck. card in play, summon a Risen Dead in each lane."
https://en.uesp.net/wiki/Legends%3ATemple_Conjurer,Temple Conjurer,Creature,Dark Elf,False,qh,Houses of Morrowind,Intelligence,2,2,2,Rare,,Exalt 3: Summon a 5/3 Flame Atronach with Breakthrough.
https://en.uesp.net/wiki/Legends%3ATemple_Patriarch,Temple Patriarch,Creature,Dark Elf,False,qi,Houses of Morrowind,"Intelligence, Willpower, Endurance",6,5,5,Rare,,Summon: Trigger the Exalt of each friendly creature.
https://en.uesp.net/wiki/Legends%3ATemple%27s_Blessing,Temple's Blessing,Support,,False,,Dark Brotherhood,Neutral,3,,,Common,Unobtainable,"Ongoing While you have 40 or more health, your creatures have +5/+5."
https://en.uesp.net/wiki/Legends%3ATenarr_Zalviit_Lurker,Tenarr Zalviit Lurker,Creature,"Khajiit, Vampire",False,vN,Moons of Elsweyr,Willpower,6,5,6,Common,,Summon: Consume a creature. You gain health equal to its health.
https://en.uesp.net/wiki/Legends%3ATenarr_Zalviit_Nightstalker,Tenarr Zalviit Nightstalker,Creature,"Khajiit, Vampire",False,vX,Moons of Elsweyr,Agility,2,3,4,Rare,,"At the start of your turn, Consume a creature. If you can't, sacrifice Tenarr Zalviit Nightstalker."
https://en.uesp.net/wiki/Legends%3ATenmar_Swiftclaw,Tenmar Swiftclaw,Creature,Khajiit,False,qj,Core Set,Agility,4,2,2,Epic,,Pilfer: +1/+1May attack an extra time each turn.
https://en.uesp.net/wiki/Legends%3ATerritorial_Viper,Territorial Viper,Creature,Reptile,False,qk,Core Set,Agility,4,1,1,Rare,,"Charge, Lethal"
https://en.uesp.net/wiki/Legends%3ATest_the_Poison,Test the Poison,Support,,False,,Dark Brotherhood,Neutral,3,,,Common,Unobtainable,"Ongoing IndestructibleWhen you have killed 6 creatures with Lethal, win the game."
https://en.uesp.net/wiki/Legends%3AThadon%2C_Duke_of_Mania,"Thadon, Duke of Mania",Creature,Wood Elf,True,fe,Isle of Madness,Willpower,6,6,7,Legendary,,Summon: This lane becomes Mania.
https://en.uesp.net/wiki/Legends%3AThalmor_Agent,Thalmor Agent,Creature,High Elf,False,,Core Set,Willpower,2,2,3,Common,Unobtainable,
https://en.uesp.net/wiki/Legends%3AThalmor_Embassy,Thalmor Embassy,Support,,False,ql,Heroes of Skyrim,Intelligence,3,,,Epic,,Ongoing Your High Elves cost 1 less.You can't be damaged by actions.
https://en.uesp.net/wiki/Legends%3AThalmor_Justiciar,Thalmor Justiciar,Creature,High Elf,False,qm,Heroes of Skyrim,Willpower,3,1,3,Common,,"After you play an action, summon a 1/1 Thalmor Soldier."
https://en.uesp.net/wiki/Legends%3AThalmor_Soldier,Thalmor Soldier,Creature,High Elf,False,,Heroes of Skyrim,Willpower,1,1,1,Common,Created,
https://en.uesp.net/wiki/Legends%3ATherana,Therana,Creature,Dark Elf,True,qt,Houses of Morrowind,Intelligence,5,3,8,Legendary,,"After you play an action, shuffle three 0-cost copies of that action into your deck."
https://en.uesp.net/wiki/Legends%3ATherana%27s_Lawman,Therana's Lawman,Creature,High Elf,False,qu,Houses of Morrowind,Intelligence,8,5,5,Common,,"Guard, Ward"
https://en.uesp.net/wiki/Legends%3AThief_of_Dreams,Thief of Dreams,Creature,Khajiit,False,qv,Heroes of Skyrim,Intelligence,5,4,4,Epic,,"Summon: See a vision of two of your opponent's cards. Guess which one is in their hand. If you're right, draw a copy of it."
https://en.uesp.net/wiki/Legends%3AThievery,Thievery,Action,,False,qw,Core Set,Agility,3,,,Common,,Deal 3 damage to your opponent and gain 3 health.
https://en.uesp.net/wiki/Legends%3AThieves_Guild_Fence,Thieves Guild Fence,Creature,Khajiit,False,qx,Heroes of Skyrim,Agility,3,3,2,Legendary,,"When you draw a card on your turn, reduce its cost by 1."
https://en.uesp.net/wiki/Legends%3AThieves_Guild_Recruit,Thieves Guild Recruit,Creature,Argonian,False,zi,Core Set,Agility,2,1,2,Common,Grand Melee January 2020,"Summon: Draw a card. If it costs 7 or more, reduce its cost by 1."
https://en.uesp.net/wiki/Legends%3AThieves_Guild_Shadowfoot,Thieves Guild Shadowfoot,Creature,Khajiit,False,qz,Heroes of Skyrim,Willpower,3,2,2,Rare,,Summon: Steal the top card of the opponent's deck and replace it with a Counterfeit Trinket.
https://en.uesp.net/wiki/Legends%3AThieves%27_Den,Thieves' Den,Support,,False,qA,Core Set,Agility,4,,,Legendary,,"Ongoing Friendly creatures have ""Pilfer: +1/+1."""
https://en.uesp.net/wiki/Legends%3AThorn_Histmage,Thorn Histmage,Creature,Argonian,False,qB,Core Set,"Agility, Endurance",5,2,4,Epic,,GuardSummon: Gain +1 max magicka.Gains +1/+0 when your max magicka increases.
https://en.uesp.net/wiki/Legends%3AThornwell_Terror_%28Nord%29,Thornwell Terror,Creature,Nord,False,qC,Clockwork City,Endurance,1,1,3,Common,,Beast Form: +1/+1
https://en.uesp.net/wiki/Legends%3AThornwell_Terror_%28Werewolf%29,Thornwell Terror,Creature,Werewolf,False,,Clockwork City,Endurance,1,2,4,Common,Created,
https://en.uesp.net/wiki/Legends%3AThree_Feather_Warchief,Three Feather Warchief,Creature,Goblin,False,yy,Jaws of Oblivion,Endurance,3,1,3,Rare,,Summon: Set a creature's health to 1.
https://en.uesp.net/wiki/Legends%3AThrone_Aligned,Throne Aligned,Item,,False,qD,Clockwork City,Intelligence,2,,,Rare,,Guard+3/+3Summon: Shackle the wielder.
https://en.uesp.net/wiki/Legends%3AThu%27um_Mastery,Thu'um Mastery,Support,,True,,Clockwork City,Neutral,0,,,Legendary,Unobtainable,Ongoing All Shouts are level 3.
https://en.uesp.net/wiki/Legends%3ATime_is_Running_Out%21,Time is Running Out!,Support,,False,,Dark Brotherhood,Neutral,5,,,Common,Unobtainable,"Uses: Variable IndestructibleTime is Running Out! counts down at the start of your turn. When it reaches zero, you win the game."
https://en.uesp.net/wiki/Legends%3ATiny_Dragon,Tiny Dragon,Creature,Dragon,False,qE,Isle of Madness,Strength,2,1,1,Common,,Summon: Deal 1 damage to all enemy creatures in this lane.
https://en.uesp.net/wiki/Legends%3ATo_the_Death,To the Death,Support,,False,,Dark Brotherhood,Neutral,0,,,Common,Unobtainable,Ongoing IndestructibleDouble all damage dealt to players.
https://en.uesp.net/wiki/Legends%3ATome_of_Alteration,Tome of Alteration,Item,,False,qF,Core Set,Intelligence,4,,,Common,,+2/+2Summon: Draw a card.
https://en.uesp.net/wiki/Legends%3ATome_of_Alteration_%28creature%29,Tome of Alteration,Creature,Animated Item,False,,Isle of Madness,Intelligence,4,2,2,Common,Unobtainable,Summon: Draw a card.
https://en.uesp.net/wiki/Legends%3ATorval_Crook,Torval Crook,Creature,Khajiit,False,qG,Core Set,Agility,4,1,4,Epic,,ChargePilfer: Gain 2 magicka this turn.
